time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electricity_unitized,incremental_gas_unitized
2018-01-05T19:00:00Z,269420.56537963473,1277558.872809164,244449.50061947838,947561.9983793979,-24971.064760156354,-329996.8744297661,1.844429857945179e-4,5.16587177293593e-4
2018-01-05T20:00:00Z,314572.45103002404,1560027.6193914723,289261.82197431324,1227285.699970307,-25310.6290557108,-332741.91942116525,1.8695109881023544e-4,5.208843544898958e-4
2018-01-05T21:00:00Z,373395.84511205717,1893084.8450446771,350115.8279471719,1553483.50841754,-23280.01716488524,-339601.33662713715,1.7195245442998787e-4,5.31622295503535e-4
2018-01-05T22:00:00Z,388829.4355941691,2111824.696455141,364739.005020303,1768020.4023862141,-24090.430573866062,-343804.29406892695,1.7793838535908616e-4,5.382017333387906e-4
2018-01-05T23:00:00Z,421044.79633841524,2318125.015526281,400626.0511588773,2002401.8861778511,-20418.745179537917,-315723.1293484301,1.5081833166764058e-4,4.942426211710015e-4
2018-01-06T00:00:00Z,452522.6223695615,2383169.3408272485,435929.7880317905,2108569.662436454,-16592.834337770997,-274599.67839079443,1.225591274319823e-4,4.298667161340649e-4
2018-01-06T01:00:00Z,469917.6521617581,2353463.618381373,456041.4292329618,2116443.542529657,-13876.222928796313,-237020.0758517161,1.0249350650923211e-4,3.7103845955429134e-4
2018-01-06T02:00:00Z,479920.90157109185,2304234.0042164237,467077.0615799561,2092331.3882485274,-12843.839991135756,-211902.6159678963,9.486804907141973e-5,3.3171882137714517e-4
2018-01-06T03:00:00Z,479477.5135070549,2297887.640073503,467273.096097977,2105051.621052579,-12204.417409077869,-192836.01902092388,9.014510227872324e-5,3.0187138868721094e-4
2018-01-06T04:00:00Z,472983.94040805177,2331140.2155542816,461505.7891795487,2147924.202343624,-11478.151228503091,-183216.01321065752,8.478070536119454e-5,2.8681193803131955e-4
2018-01-06T05:00:00Z,455438.14640233247,2279809.173959198,443373.6367092589,2090492.3156982877,-12064.509693073574,-189316.85826091026,8.911170634133023e-5,2.9636238704409165e-4
2018-01-06T06:00:00Z,426090.5936491663,2195136.096088885,411830.02589978994,1981553.474542504,-14260.56774937635,-213582.62154638092,1.0533238050052268e-4,3.343487533761271e-4
2018-01-06T07:00:00Z,425190.1763197043,2151282.9470701856,410495.0608347254,1903855.0238090074,-14695.115484978887,-247427.9232611782,1.0854206669510836e-4,3.873312214910434e-4
2018-01-06T08:00:00Z,414502.0465819031,2151041.319276533,397188.5490235546,1876533.9688298837,-17313.49755834852,-274507.35044664936,1.2788213938330685e-4,4.297221831528552e-4
2018-01-06T09:00:00Z,390806.427749932,2077981.8297171518,370776.1567665213,1762928.222705841,-20030.270983410708,-315053.60701131076,1.479489570003595e-4,4.931945304735816e-4
2018-01-06T10:00:00Z,376689.48381473543,2043684.8473880866,357009.97136934963,1704071.8290347883,-19679.5124453858,-339613.0183532983,1.4535816030556014e-4,5.316405824341429e-4
2018-01-06T11:00:00Z,358430.1334447324,2001356.655043185,335957.8355524981,1647262.0222683875,-22472.297892234288,-354094.6327747975,1.659864231148464e-4,5.543105435650888e-4
2018-01-06T12:00:00Z,343877.8324798574,1953647.4602253132,321590.44815490633,1597476.9739741976,-22287.38432495104,-356170.48625111557,1.646206018817023e-4,5.575601479428857e-4
2018-01-06T13:00:00Z,327379.5370247795,1864132.600149462,303973.50463923346,1500660.4270575875,-23406.032385546016,-363472.17309187446,1.7288323666844946e-4,5.689904313389552e-4
2018-01-06T14:00:00Z,315579.8253474195,1763624.432861089,290486.4071866549,1390394.2604732756,-25093.41816076456,-373230.17238781345,1.8534672084734985e-4,5.842659012082762e-4
